linear regression  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan:1900-2023. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Prediction of peak ground acceleration using epsilon-SVR, nu-SVR and Ls-SVR algorithm","Thomas, Sonia; Pillai, G. N.; Pal, Kirat","","","","GEOMATICS NATURAL HAZARDS & RISK","2017","2017","8","2","","","","177","193","","10.1080/19475705.2016.1176604","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","3","3","6","0"
"Retrieval of atmospheric properties with radiometric measurements using neural network","Chakraborty, Rohit; Maitra, Animesh","","","","ATMOSPHERIC RESEARCH","NOV 15 2016","2016","181","","","","","124","132","","10.1016/j.atmosres.2016.05.011","","","19","2.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","5","1","4","0"
"Comparing the influence of sunspot activity and geomagnetic activity on winter surface climate","Roy, I.; Asikainen, T.; Maliniemi, V.; Mursula, K.","","","","JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS","NOV 2016","2016","149","","","","","167","179","","10.1016/j.jastp.2016.04.009","","","19","2.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","9","3","1","2","2","0"
"Long-term variations of wind and wave conditions in the coastal regions of the Black Sea","Akpinar, Adem; Bingolbali, Bilal","","","","NATURAL HAZARDS","OCT 2016","2016","84","1","","","","69","92","","10.1007/s11069-016-2407-9","","","19","2.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","3","5","5","0"
"Air pollution exposure: An activity pattern approach for active transportation","Adams, Matthew D.; Yiannakoulias, Nikolaos; Kanaroglou, Pavlos S.","","","","ATMOSPHERIC ENVIRONMENT","SEP 2016","2016","140","","","","","52","59","","10.1016/j.atmosenv.2016.05.055","","","19","2.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","5","6","2","0"
"Effect of chamber enclosure time on soil respiration flux: A comparison of linear and non-linear flux calculation methods","Kandel, Tanka P.; Laerke, Poul Erik; Elsgaard, Lars","","","","ATMOSPHERIC ENVIRONMENT","SEP 2016","2016","141","","","","","245","254","","10.1016/j.atmosenv.2016.06.062","","","19","2.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","2","5","0","1"
"Spatiotemporal Evaluation of the Gauge-Adjusted Global Satellite Mapping of Precipitation at the Basin Scale","Takido, Kentaro; Saavedra Valeriano, Oliver C.; Ryo, Masahiro; Tanuma, Kazuki; Ushio, Tomoo; Kubota, Takuji","","","","JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN","2016","2016","94","2","","","","185","195","","10.2151/jmsj.2016-010","","","19","2.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","6","6","0"
"Ozone variability in the troposphere and the stratosphere from the first 6 years of IASI observations (2008-2013)","Wespes, Catherine; Hurtmans, Daniel; Emmons, Louisa K.; Safieddine, Sarah; Clerbaux, Cathy; Edwards, David P.; Coheur, Pierre-Francois","","","","ATMOSPHERIC CHEMISTRY AND PHYSICS","2016","2016","16","9","","","","5721","5743","","10.5194/acp-16-5721-2016","","","19","2.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","8","2","0","3","1","0"
"Estimating Linear Trends: Simple Linear Regression versus Epoch Differences","Barnes, Elizabeth A.; Barnes, Randal J.","","","","JOURNAL OF CLIMATE","DEC 2015","2015","28","24","","","","9969","9976","","10.1175/JCLI-D-15-0032.1","","","19","2.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","3","5","2","2","0"
"Solar influences on spatial patterns of Eurasian winter temperature and atmospheric general circulation anomalies","Chen, Haishan; Ma, Hedi; Li, Xing; Sun, Shanlei","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","SEP 16 2015","2015","120","17","","","","8642","8657","","10.1002/2015JD023415","","","19","2.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","3","2","5","1","0"
"Incorporating uncertainty of groundwater modeling in sea-level rise assessment: a case study in South Florida","Cooper, Hannah M.; Zhang, Caiyun; Selch, Donna","","","","CLIMATIC CHANGE","MAR 2015","2015","129","1-2","","","","281","294","","10.1007/s10584-015-1334-1","","","19","2.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","3","4","3","2","2","0"
"Improved estimation of PM2.5 using Lagrangian satellite-measured aerosol optical depth","Saunders, Rolando O.; Kahl, Jonathan D. W.; Ghorai, Jugal K.","","","","ATMOSPHERIC ENVIRONMENT","JUL 2014","2014","91","","","","","146","153","","10.1016/j.atmosenv.2014.03.060","","","19","1.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","5","2","2","1","0"
"Non-negligible effects of cloud vertical overlapping assumptions on longwave spectral fingerprinting studies","Chen, Xiuhong; Huang, Xianglei; Liu, Xu","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","JUL 16 2013","2013","118","13","","","","7309","7320","","10.1002/jgrd.50562","","","19","1.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5","1","4","2","0","0","2","0"
"Scaling earthquake ground motions in western Anatolia, Turkey","Akinci, Aybige; D'Amico, Sebastiano; Malagnini, Luca; Mercuri, Alessia","","","","PHYSICS AND CHEMISTRY OF THE EARTH","2013","2013","63","","","","","124","135","","10.1016/j.pce.2013.04.013","","","19","1.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","2","2","2","1","2","2","3","0"
"Mapping air temperature using time series analysis of LST: the SINTESI approach","Alfieri, S. M.; De Lorenzi, F.; Menenti, M.","","","","NONLINEAR PROCESSES IN GEOPHYSICS","2013","2013","20","4","","","","513","527","","10.5194/npg-20-513-2013","","","19","1.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","3","4","2","2","3","1"
"Comparison between linear and nonlinear trends in NOAA-15 AMSU-A brightness temperatures during 1998-2010","Qin, Z.; Zou, X.; Weng, F.","","","","CLIMATE DYNAMICS","OCT 2012","2012","39","7-8","","","","1763","1779","","10.1007/s00382-012-1296-1","","","19","1.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","3","0","1","4","2","3","0"
"Changing structure of the precipitation process during 1960-2005 in Xinjiang, China","Zhang, Qiang; Li, Jianfeng; Singh, Vijay P.; Xu, Chong-Yu; Bai, Yungang","","","","THEORETICAL AND APPLIED CLIMATOLOGY","OCT 2012","2012","110","1-2","","","","229","244","","10.1007/s00704-012-0611-4","","","19","1.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","1","3","3","1","4","0","2","0"
"Use of discriminant function analysis for forecasting crop yield","Agrawal, Ranjana; Chandrahas; Aditya, Kaustav","","","","MAUSAM","JUL 2012","2012","63","3","","","","455","458","","","","","19","1.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","4","0","2","2","2","0","1"
"Tracking and prediction of large-scale organized tropical convection by spectrally focused two-step space-time EOF analysis","Roundy, Paul E.","","","","QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY","APR 2012","2012","138","665","B","","","919","931","","10.1002/qj.962","","","19","1.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","2","3","2","1","2","1","1","0"
"Comparison of N2O5 mixing ratios during NO3Comp 2007 in SAPHIR","Fuchs, H.; Simpson, W. R.; Apodaca, R. L.; Brauers, T.; Cohen, R. C.; Crowley, J. N.; Dorn, H. -P.; Dube, W. P.; Fry, J. L.; Haeseler, R.; Kajii, Y.; Kiendler-Scharr, A.; Labazan, I.; Matsumoto, J.; Mentel, T. F.; Nakashima, Y.; Rohrer, F.; Rollins, A. W.; Schuster, G.; Tillmann, R.; Wahner, A.; Wooldridge, P. J.; Brown, S. S.","","","","ATMOSPHERIC MEASUREMENT TECHNIQUES","2012","2012","5","11","","","","2763","2777","","10.5194/amt-5-2763-2012","","","19","1.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","1","4","2","3","1","2","1","0"
"Calibration and intercomparison of acetic acid measurements using proton-transfer-reaction mass spectrometry (PTR-MS)","Haase, K. B.; Keene, W. C.; Pszenny, A. A. P.; Mayne, H. R.; Talbot, R. W.; Sive, B. C.","","","","ATMOSPHERIC MEASUREMENT TECHNIQUES","2012","2012","5","11","","","","2739","2750","","10.5194/amt-5-2739-2012","","","19","1.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","3","3","2","0","6","0","0"
"Prediction of the adsorption capability onto activated carbon of a large data set of chemicals by local lazy regression method","Lei, Beilei; Ma, Yimeng; Li, Jiazhong; Liu, Huanxiang; Yao, Xiaojun; Gramatica, Paola","","","","ATMOSPHERIC ENVIRONMENT","AUG 2010","2010","44","25","","","","2954","2960","","10.1016/j.atmosenv.2010.05.021","","","19","1.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","3","1","3","2","0","3","0","0","0","0"
"Relationship between monthly rainfall in northwest Iberian Peninsula and North Atlantic sea surface temperature","Lorenzo, M. N.; Iglesias, I.; Taboada, J. J.; Gomez-Gesteira, M.","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","JUN 15 2010","2010","30","7","","","","980","990","","10.1002/joc.1959","","","19","1.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","1","4","2","0","2","1","0","1","1","1","0"
"Magnetic field and electric currents in the vicinity of polar cusps as inferred from Polar and Cluster data","Tsyganenko, N. A.","","","","ANNALES GEOPHYSICAE","2009","2009","27","4","","","","1573","1582","","10.5194/angeo-27-1573-2009","","","19","1.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","0","3","4","1","3","0","0","2","0","0"
"Sensitivity of Low-Level Winds Simulated by the WRF Model in California's Central Valley to Uncertainties in the Large-Scale Forcing and Soil Initialization","Michelson, Sara A.; Bao, Jian-Wen","","","","Journal of Applied Meteorology and Climatology","DEC 2008","2008","47","12","","","","3131","3149","","10.1175/2008JAMC1782.1","","","19","1.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","3","1","0","0","2","1","1","1","2","3","0"
"Quantifying the predictability of winter river flow in Iberia. Part II: Seasonal predictability","Gamiz-Fortis, Sonia; Pozo-Vazquez, David; Trigo, Ricardo M.; Castro-Diez, Yolanda","","","","JOURNAL OF CLIMATE","JUN 2008","2008","21","11","","","","2503","2518","","10.1175/2007JCLI1775.1","","","19","1.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","5","1","3","2","3","1","1","0","0","0","0","0","0"
"Trends in the boreal summer regional Hadley and Walker circulations as expressed in precipitation records from Asia and Africa during the latter half of the 20th century","Zhao, Hongxu; Moore, G. W. K.","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","APR 30 2008","2008","28","5","","","","563","578","","10.1002/joc.1580","","","19","1.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","1","4","0","2","0","2","2","2","1","0","0"
"Semi-continuous mass closure of the major components of fine particulate matter in Riverside, CA","Grover, Brett D.; Eatough, Norman L.; Woolwine, Woods R.; Cannon, Justin P.; Eatough, Delbert J.; Long, Russell W.","","","","ATMOSPHERIC ENVIRONMENT","JAN 2008","2008","42","2","","","","250","260","","10.1016/j.atmosenv.2007.09.037","","","19","1.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","4","2","1","2","2","0","0","0","0","1","0","1","0","0"
"Radiative scaling of the nocturnal boundary and the diurnal temperature range","Betts, AK","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","APR 7 2006","2006","111","D7","","","","","","D07105","10.1029/2005JD006560","","","19","1.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","4","2","0","1","2","1","2","3","0","0","0","1","0","0","0"
"Polychlorinated naphthalenes in the gas-phase of the Venice Lagoon atmosphere","Manodori, L; Gambaro, A; Zangrando, R; Turetta, C; Cescon, P","","","","ATMOSPHERIC ENVIRONMENT","APR 2006","2006","40","11","","","","2020","2029","","10.1016/j.atmosenv.2005.11.043","","","19","1.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","0","0","1","2","3","0","4","0","1","0","1","0","0","0"
"Food crop production in Nigeria. I. Present effects of climate variability","Adejuwon, JO","","","","CLIMATE RESEARCH","DEC 19 2005","2005","30","1","","","","53","60","","10.3354/cr030053","","","19","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","2","0","0","0","0","2","1","1","3","3","0","2","0","0"
"Climate-induced variability of sea level in Stockholm: Influence of air temperature and atmospheric circulation","Chen, DL; Omstedt, A","","","","ADVANCES IN ATMOSPHERIC SCIENCES","SEP 2005","2005","22","5","","","","655","664","","10.1007/BF02918709","","","19","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","1","1","3","1","1","0","1","1","3","0","1","0","1","0","0"
"Soil lead immobilization using phosphate rock","Lin, CW; Lian, J; Fang, HH","","","","WATER AIR AND SOIL POLLUTION","FEB 2005","2005","161","1-4","","","","113","123","","10.1007/s11270-005-2886-x","","","19","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","1","3","2","0","2","0","2","1","0","0","0","0","0","0"
